ID,OBS_DATE,ASM,ASM_D11,ASM_D,ASM_D_D11,ASM_I,ASM_I_D11,RPM,RPM_D11,RPM_D,RPM_D_D11,RPM_I,RPM_I_D11,LOAD_FACTOR,LOAD_FACTOR_D11,LOAD_FACTOR_D,LOAD_FACTOR_D_D11,LOAD_FACTOR_I,LOAD_FACTOR_I_D11,ENPLANE_I,ENPLANE_I_D11,ENPLANE_D,ENPLANE_D_D11,ENPLANE,ENPLANE_D11,AIR_RPM_TSI,AIR_RPM_TSI_D11,AIR_RTMFM,AIR_RTMFM_D11,RAIL_FRT_CARLOADS,RAIL_FRT_CARLOADS_D11,RAIL_FRT_INTERMODAL,RAIL_FRT_INTERMODAL_D11,RAIL_PM,RAIL_PM_D11,TRANSIT,TRANSIT_D11,PETROLEUM,PETROLEUM_D11,NATURAL_GAS,NATURAL_GAS_D11,WATERBORNE,WATERBORNE_D11,TRUCK_D11,VMT,VMT_D11,TSI_Freight,TSI_Freight_C,TSI_Passenger,TSI_Passenger_C,TSI_Total,TSI_Total_C,IND_PRO,MANUF,INV_TO_SALES,IDX_AIR_RPM,IDX_AIR_RTMFM,IDX_RAIL_FRT_CARLOADS,IDX_RAIL_FRT_INTERMODAL,IDX_RAIL_PM,IDX_TRANSIT_D11,IDX_PETROLEUM_D11,IDX_NATURAL_GAS_D11,IDX_WATERBORNE_D11,IDX_TRUCK_D11
SATD200305,05/01/2003,"71,761,853","70,772,876","55,349,897","54,886,362","16,411,956","15,886,514","53,070,727","52,004,605","41,001,934","40,246,666","12,068,793","11,757,939",74,73.5,74.1,73.3,73.5,74,"4,819","4,752","49,152","47,364","53,971","52,116","54,335,598","53,738,879","2,732,471","2,763,217","1,402,692","1,361,496","836,029","819,055","489,484,678","478,744,920","799,984","781,201","232,437","224,687","1,514.7","1,823.2",45.5,43.9,78.7,"253,244","239,910",103,-1,93.8,1.2,100.4,-0.3,97.597558777,93.98972016,1.58,0.911,1.0763,0.9731,1.0728,1.0271,0.9921,1.0044,0.9732,0.8889,1.0502
SATD200306,06/01/2003,"74,465,181","72,842,511","56,555,517","55,642,023","17,909,664","17,200,488","58,958,204","53,850,756","44,492,972","40,848,659","14,465,232","13,002,097",79.2,73.9,78.7,73.4,80.8,75.6,"5,635","5,110","52,210","48,055","57,845","53,165","60,272,900","54,677,426","2,680,999","2,676,449","1,370,794","1,374,391","829,971","826,716","531,138,943","476,206,735","754,298","771,174","231,320","228,041","1,368.4","1,689.6",46.6,44.6,78.9,"252,145","241,491",102.9,-0.1,94.5,0.7,100.5,0.1,97.727229004,94.913478013,1.56,0.9269,1.0425,0.9823,1.0828,1.0217,0.9794,1.0194,0.9019,0.903,1.0527
SATD200307,07/01/2003,"79,108,160","73,873,193","59,617,048","56,122,145","19,491,112","17,751,048","64,470,622","55,810,543","48,321,924","41,955,365","16,148,698","13,855,178",81.5,75.5,81.1,74.8,82.9,78.1,"6,466","5,417","55,811","49,508","62,277","54,925","65,962,215","56,065,890","2,794,091","2,780,509","1,357,086","1,376,536","839,459","835,251","578,767,927","481,027,312","767,411","780,735","226,790","221,741","1,600.5","1,807.8",47.9,44.4,79.8,"262,105","243,389",104.3,1.4,96.5,2.1,102.1,1.6,98.235877192,95.842661336,1.55,0.9505,1.0831,0.9839,1.094,1.032,0.9915,0.9913,0.9651,0.8994,1.0658
SATD200308,08/01/2003,"79,595,941","74,503,713","59,634,190","56,336,998","19,961,751","18,166,715","63,540,849","55,902,685","46,982,527","41,642,794","16,558,322","14,259,891",79.8,75,78.8,73.9,83,78.5,"6,567","5,583","53,921","49,677","60,488","55,260","64,989,766","56,506,290","2,819,634","2,809,066","1,450,003","1,382,809","871,757","816,538","557,897,322","483,435,775","745,756","776,832","232,664","225,471","1,651.6","1,836.7",47.1,45,79,"260,687","242,803",103.8,-0.5,96.8,0.3,101.9,-0.2,98.002643389,95.225014278,1.51,0.9579,1.0942,0.9883,1.0695,1.0372,0.9866,1.0079,0.9804,0.9117,1.055
SATD200309,09/01/2003,"73,605,919","75,442,911","54,973,852","56,978,832","18,632,067","18,464,079","51,022,359","55,979,991","36,819,820","41,526,220","14,202,539","14,453,772",69.3,74.2,67,72.9,76.2,78.3,"5,105","5,653","44,213","49,681","49,318","55,334","52,121,480","57,537,012","2,748,240","2,768,233","1,410,429","1,399,974","857,231","839,397","427,807,444","466,550,045","807,125","777,601","225,315","228,577","1,428.6","1,801.3",43.7,46.4,80.1,"237,451","243,182",105.1,1.3,97.9,1.1,103.1,1.2,98.650023617,96.930611079,1.53,0.9754,1.0783,1.0006,1.0994,1.001,0.9875,1.0218,0.9616,0.9397,1.0698
SATD200310,10/01/2003,"76,529,369","75,958,407","58,001,020","57,283,845","18,528,349","18,674,562","55,549,640","56,494,187","41,480,412","41,914,328","14,069,228","14,579,859",72.6,74.4,71.5,73.2,75.9,78.1,"5,202","5,688","49,945","49,457","55,147","55,145","56,724,551","57,557,875","3,104,919","2,870,970","1,491,289","1,402,971","928,584","848,456","463,025,617","478,974,029","830,771","752,104","227,711","228,466","1,553.2","1,852.5",49.6,47,81.5,"254,048","245,423",106.7,1.5,97,-0.9,103.9,0.8,98.773221121,97.170759566,1.56,0.9758,1.1183,1.0028,1.1113,1.0276,0.9551,1.0213,0.9889,0.9508,1.0877
SATD200311,11/01/2003,"73,395,323","76,652,443","55,785,892","57,854,893","17,609,431","18,797,550","52,785,625","57,751,424","39,333,528","42,547,472","13,452,097","15,203,951",71.9,75.3,70.5,73.5,76.4,80.9,"5,131","5,878","47,059","50,466","52,190","56,344","54,128,776","59,175,772","3,008,398","2,887,538","1,380,233","1,402,048","852,170","858,605","448,181,812","476,538,224","724,971","751,753","219,553","221,421","1,753.6","1,828.3",47.9,46.8,81.1,"233,698","243,497",106.3,-0.4,98.8,1.9,104.2,0.3,99.438617096,97.319531696,1.55,1.0032,1.1248,1.0021,1.1246,1.0224,0.9547,0.9898,0.976,0.948,1.0828
SATD200312,12/01/2003,"77,335,110","77,501,766","58,842,551","58,522,879","18,492,559","18,978,887","57,280,778","58,238,449","42,699,596","43,100,382","14,581,182","15,138,068",74.1,75.1,72.6,73.6,78.8,79.8,"5,650","5,796","49,757","50,022","55,407","55,818","58,739,845","59,811,635","2,973,296","2,880,219","1,349,155","1,407,466","797,451","861,937","489,403,554","481,857,574","758,869","782,132","229,032","222,189","2,263.7","1,851.3",50.5,51.3,83.2,"238,538","243,315",108.8,2.4,100.8,2,106.5,2.2,99.521575835,97.276413478,1.55,1.014,1.1219,1.006,1.129,1.0338,0.9933,0.9933,0.9882,1.0374,1.1107
SATD200401,01/01/2004,"77,146,785","78,621,085","58,306,593","59,389,073","18,840,192","19,232,011","52,332,277","57,559,308","38,114,607","42,573,448","14,217,670","14,985,860",67.8,73.2,65.4,71.7,75.5,77.9,"5,565","5,781","43,815","49,270","49,380","55,050","53,979,787","59,589,237","2,618,911","2,916,126","1,391,261","1,416,790","841,769","863,393","410,338,691","481,310,842","740,829","768,106","225,292","222,646","2,675.8","1,927",43.6,48.7,82.1,"222,450","243,817",107.8,-0.9,99.9,-0.9,105.6,-0.8,99.687169678,97.345516848,1.55,1.0102,1.1359,1.0126,1.1309,1.0326,0.9755,0.9953,1.0287,0.9864,1.0956
SATD200402,02/01/2004,"73,880,259","79,917,035","56,180,696","60,415,517","17,699,563","19,501,518","51,347,537","58,796,839","38,575,084","43,615,765","12,772,453","15,181,075",69.5,73.6,68.7,72.2,72.2,77.8,"5,222","5,861","45,307","50,713","50,529","56,574","53,179,693","60,918,849","2,825,337","3,130,218","1,318,895","1,405,246","806,222","871,589","389,778,365","472,837,729","750,265","780,817","208,800","221,658","2,511.1","1,957.4",40.7,47.6,82,"213,709","244,576",108.1,0.3,101.9,2,106.5,0.9,100.29344811,97.783266705,1.55,1.0327,1.2193,1.0044,1.1416,1.0144,0.9916,0.9909,1.0449,0.964,1.0943
SATD200403,03/01/2004,"81,026,015","79,695,706","61,833,579","60,077,437","19,192,436","19,618,270","61,923,381","59,683,654","46,507,739","44,241,634","15,415,642","15,442,020",76.4,74.9,75.2,73.6,80.3,78.7,"6,114","5,901","54,147","50,985","60,261","56,886","64,035,864","61,625,600","3,269,430","3,028,394","1,460,107","1,416,048","906,899","903,521","453,014,590","464,061,744","843,276","789,463","229,266","230,203","2,100.9","1,788.7",47.5,46.5,85.1,"251,403","248,689",110.4,2.1,103,1.1,108.4,1.8,99.895699253,100.62964021,1.54,1.0447,1.1796,1.0121,1.1834,0.9956,1.0026,1.0291,0.9548,0.9403,1.1366
SATD200404,04/01/2004,"79,318,899","80,261,653","60,067,863","60,536,467","19,251,036","19,725,186","60,744,714","60,353,370","45,795,662","44,981,303","14,949,052","15,372,067",76.6,75.2,76.2,74.3,77.7,77.9,"5,944","5,953","53,253","51,839","59,197","57,792","62,340,117","62,141,556","3,087,285","3,081,792","1,422,511","1,422,694","892,142","907,996","471,116,666","461,418,131","803,337","779,350","223,585","228,151","1,745.2","1,849",49.2,47.2,85,"250,968","248,376",110.8,0.4,103.2,0.2,108.7,0.3,100.30143114,100.1676185,1.58,1.0535,1.2004,1.0169,1.1893,0.9899,0.9897,1.0199,0.987,0.9561,1.1354
SATD200405,05/01/2004,"81,588,952","80,429,063","60,923,099","60,422,386","20,665,853","20,006,677","61,384,009","60,392,912","45,350,262","44,738,904","16,033,747","15,654,008",75.2,75.1,74.4,74,77.6,78.2,"6,050","5,995","53,031","51,918","59,081","57,914","62,530,704","61,973,807","3,083,767","3,099,697","1,475,594","1,431,843","938,204","916,505","472,861,212","466,848,059","781,133","781,844","235,017","227,221","1,573","1,895.6",49.4,47.3,84.4,"257,235","246,159",110.5,-0.3,103.1,-0.1,108.4,-0.3,101.02260041,100.96630497,1.55,1.0506,1.2074,1.0234,1.2004,1.0016,0.9929,1.0157,1.0119,0.9573,1.1267
SATD200406,06/01/2004,"82,779,262","80,765,925","61,629,864","60,501,328","21,149,398","20,264,597","67,430,529","61,450,643","49,774,219","45,556,885","17,656,310","15,893,759",81.5,76.1,80.8,75.3,83.5,78.4,"6,684","6,175","56,959","52,451","63,643","58,626","68,866,397","63,157,288","3,081,024","3,107,244","1,411,047","1,412,680","916,328","918,777","514,365,919","457,897,359","784,558","785,517","227,750","225,480","1,483.7","1,822.4",48.9,46.8,85.5,"257,383","245,171",111.1,0.5,104.5,1.4,109.3,0.8,100.25202268,101.68418047,1.59,1.0707,1.2103,1.0097,1.2034,0.9824,0.9976,1.008,0.9728,0.9474,1.1421
SATD200407,07/01/2004,"86,649,009","80,833,037","64,095,669","60,424,793","22,553,340","20,408,244","71,593,504","61,687,317","52,730,292","45,684,752","18,863,212","16,002,566",82.6,76.3,82.3,75.6,83.6,78.4,"7,483","6,192","59,614","52,655","67,097","58,847","73,335,889","62,871,693","3,188,225","3,205,521","1,405,130","1,423,655","930,866","919,491","554,813,029","455,810,695","754,430","781,993","228,476","223,846","1,584.9","1,779",51.1,47.9,85.4,"265,969","247,686",111.2,0.1,104.1,-0.4,109.3,0,100.98624528,101.41861793,1.58,1.0659,1.2486,1.0175,1.2043,0.9779,0.9931,1.0007,0.9497,0.9696,1.1395
SATD200408,08/01/2004,"86,942,038","81,238,849","64,479,721","60,745,994","22,462,317","20,492,856","69,244,299","61,472,094","50,816,430","45,464,903","18,427,869","16,007,192",79.6,75.7,78.8,74.8,82,78.1,"7,295","6,259","57,381","53,059","64,676","59,319","70,961,522","63,083,758","3,112,989","3,088,361","1,478,446","1,412,553","970,145","912,416","511,216,651","439,127,677","772,963","785,826","234,408","226,720","1,578","1,741.9",50.4,48.7,84.6,"262,836","247,344",110.2,-0.9,104.4,0.3,108.7,-0.5,101.07783432,103.23929183,1.59,1.0694,1.203,1.0096,1.1951,0.9421,0.998,1.0135,0.9299,0.9848,1.1291
SATD200409,09/01/2004,"77,986,620","80,154,180","57,694,884","59,900,574","20,291,736","20,253,606","56,494,925","61,525,671","40,644,161","45,400,525","15,850,764","16,125,146",72.4,76.8,70.4,75.8,78.1,79.6,"5,670","6,253","47,672","53,081","53,342","59,334","57,881,041","62,989,432","3,246,085","3,252,828","1,408,654","1,396,736","937,213","925,601","401,403,280","438,579,409","814,446","782,900","222,372","225,848","1,482.2","1,868.8",43.5,46.8,84.8,"243,515","247,916",110.8,0.5,104.2,-0.2,109,0.3,101.18571305,103.57881211,1.56,1.0678,1.267,0.9983,1.2123,0.9409,0.9943,1.0096,0.9976,0.9474,1.1327
SATD200410,10/01/2004,"82,291,114","82,186,675","61,604,719","61,291,382","20,686,395","20,895,293","61,743,819","63,030,420","45,765,588","46,505,568","15,978,231","16,524,852",75,76.7,74.3,75.9,77.2,79.1,"5,896","6,448","54,167","54,272","60,063","60,720","63,021,143","64,163,164","3,517,860","3,298,416","1,509,119","1,424,686","1,027,749","940,103","436,908,280","454,251,376","845,387","797,945","231,335","232,730","1,557.2","1,855.7",53.2,50.9,84.5,"254,496","247,883",111.4,0.5,106.2,1.9,110.1,1,102.07765434,105.87178755,1.54,1.0877,1.2848,1.0183,1.2313,0.9746,1.0134,1.0404,0.9906,1.03,1.1275
SATD200411,11/01/2004,"79,135,732","82,634,428","59,431,353","61,361,113","19,704,379","21,273,314","58,329,543","62,945,681","43,561,708","46,153,182","14,767,835","16,792,499",73.7,76.2,73.3,75.2,74.9,78.9,"5,663","6,471","51,782","53,601","57,445","60,072","59,453,942","63,908,085","3,438,313","3,273,392","1,408,453","1,432,131","956,383","956,348","440,222,335","459,217,071","797,405","791,806","231,634","233,590","1,782.8","1,870.2",50.3,49.5,85.4,"239,796","247,656",112.2,0.7,105.6,-0.6,110.5,0.4,102.32199965,106.41490577,1.55,1.0834,1.2751,1.0236,1.2526,0.9852,1.0056,1.0442,0.9984,1.0016,1.1407
SATD200412,12/01/2004,"83,231,929","83,273,653","62,054,841","61,567,470","21,177,088","21,706,184","61,424,449","63,128,630","45,181,080","46,316,706","16,243,369","16,811,923",73.8,75.8,72.8,75.2,76.7,77.5,"6,338","6,488","52,640","53,559","58,978","60,047","62,680,310","64,553,475","3,485,518","3,319,016","1,367,589","1,426,282","906,275","966,037","476,798,294","463,626,384","767,658","790,936","242,337","235,025","2,327.7","1,896.5",48.2,49,84.9,"245,029","248,685",111.9,-0.3,106.3,0.7,110.4,-0.1,103.11490828,107.41604797,1.54,1.0944,1.2928,1.0194,1.2653,0.9947,1.0045,1.0506,1.0124,0.9919,1.1336
SATD200501,01/01/2005,"81,084,792","82,885,318","59,580,514","61,006,003","21,504,278","21,879,315","57,936,503","64,115,723","41,609,095","46,841,531","16,327,408","17,274,192",71.5,77.4,69.8,76.8,75.9,79,"6,457","6,653","47,978","54,633","54,435","61,286","59,629,608","65,593,565","2,977,459","3,329,314","1,396,793","1,424,148","925,534","968,248","378,368,103","456,929,778","756,467","804,646","229,495","226,794","2,561.9","1,851",41,45.5,88.3,"224,072","247,614",114.2,2.1,108,1.6,112.6,2,103.48644261,109.49486008,1.55,1.112,1.2968,1.0179,1.2682,0.9803,1.0219,1.0138,0.9881,0.92,1.1784
SATD200502,02/01/2005,"75,440,323","84,745,229","55,964,342","62,549,418","19,475,981","22,195,811","54,233,804","64,589,693","40,114,944","47,128,708","14,118,860","17,460,985",71.9,76.2,71.7,75.3,72.5,78.7,"5,783","6,744","47,075","54,630","52,858","61,373","55,795,165","65,876,052","2,815,089","3,237,475","1,342,757","1,479,571","883,984","982,217","351,583,660","447,221,232","750,973","807,574","211,755","233,037","2,243","1,818.9",41.5,48.5,86.4,"219,970","250,015",113.3,-0.8,108.4,0.4,112.1,-0.4,104.24180944,109.32495717,1.54,1.1168,1.2611,1.0575,1.2865,0.9595,1.0256,1.0417,0.971,0.9818,1.1531
SATD200503,03/01/2005,"85,747,280","84,125,741","63,743,171","61,809,860","22,004,109","22,315,880","68,725,711","64,955,956","50,789,921","47,454,449","17,935,790","17,501,507",80.1,77.2,79.7,76.8,81.5,78.4,"7,260","6,796","58,839","54,948","66,099","61,744","70,595,861","66,502,694","3,427,927","3,241,172","1,493,052","1,449,653","935,163","949,445","463,828,081","453,394,100","842,424","789,437","231,375","232,375","2,205.8","1,885.8",51,49.5,85.7,"253,182","249,174",112.5,-0.7,108.4,0,111.5,-0.5,104.0929368,109.4603084,1.54,1.1274,1.2625,1.0361,1.2436,0.9727,1.0026,1.0388,1.0067,1.0024,1.1438
SATD200504,04/01/2005,"83,050,137","84,086,725","61,262,216","61,875,915","21,787,921","22,210,811","63,817,097","64,746,472","47,002,623","47,097,819","16,814,474","17,648,653",76.8,77,76.7,76.1,77.2,79.5,"6,659","6,851","54,909","54,774","61,568","61,625","65,145,551","66,353,555","3,305,046","3,257,991","1,460,039","1,457,190","945,359","949,428","430,496,434","451,957,811","816,425","809,091","220,661","225,498","1,724.9","1,836.3",51,49.2,86.6,"250,860","249,024",113.2,0.6,109.1,0.6,112.2,0.6,104.29812214,111.91147915,1.53,1.1249,1.2691,1.0415,1.2435,0.9696,1.0275,1.008,0.9802,0.9955,1.1559
SATD200505,05/01/2005,"85,980,392","84,372,165","63,160,148","62,200,852","22,820,244","22,171,313","67,072,652","65,511,405","49,016,422","47,882,019","18,056,230","17,629,386",78,77.6,77.6,77,79.1,79.5,"6,862","6,835","57,324","55,300","64,186","62,135","68,268,899","67,027,244","3,186,654","3,244,170","1,466,477","1,419,781","976,854","962,863","462,014,277","450,475,423","806,149","788,371","230,984","223,291","1,522.6","1,836.7",54.7,52,85.7,"262,678","250,452",112.4,-0.7,108.9,-0.2,111.6,-0.5,104.41851479,110.99743004,1.54,1.1363,1.2637,1.0148,1.2611,0.9665,1.0012,0.9982,0.9805,1.0528,1.1445
SATD200506,06/01/2005,"86,609,755","84,289,746","63,378,463","62,130,329","23,231,292","22,159,417","71,621,917","65,063,252","52,181,786","47,611,358","19,440,131","17,451,894",82.7,77.2,82.3,76.6,83.7,78.8,"7,414","6,791","59,724","55,131","67,138","61,922","72,952,959","66,649,868","3,332,961","3,309,768","1,412,640","1,414,303","956,014","955,661","508,598,324","451,015,027","795,101","796,109","218,621","217,427","1,534.1","1,872.5",49.3,47.2,85.7,"263,816","251,531",112,-0.4,108.8,-0.1,111.3,-0.3,104.84733273,111.5385494,1.49,1.1299,1.2892,1.0109,1.2517,0.9676,1.011,0.972,0.9996,0.9553,1.1447
SATD200507,07/01/2005,"90,483,563","84,218,952","65,813,398","61,995,740","24,670,165","22,223,212","76,041,550","65,357,850","55,290,372","47,876,299","20,751,178","17,481,552",84,77.6,84,77.2,84.1,78.7,"8,178","6,791","62,396","55,182","70,574","61,973","77,432,998","66,769,311","3,221,428","3,276,892","1,404,879","1,420,339","979,130","969,568","548,229,054","448,792,808","753,939","796,823","235,815","231,603","1,686.6","1,885.5",50.5,47.5,85.4,"267,025","250,663",111.9,-0.1,109,0.2,111.3,0,104.53243473,111.04911479,1.44,1.1319,1.2764,1.0152,1.2699,0.9629,1.0119,1.0353,1.0065,0.9621,1.1403
SATD200508,08/01/2005,"89,608,961","83,790,862","65,309,256","61,566,985","24,299,705","22,223,878","72,415,556","64,590,828","52,510,003","47,255,975","19,905,553","17,334,853",80.8,77.1,80.4,76.8,81.9,78,"7,730","6,688","59,111","54,643","66,841","61,331","73,778,918","66,233,846","3,271,476","3,231,698","1,485,201","1,418,388","1,040,831","978,244","511,556,316","438,809,794","808,031","800,267","230,034","222,439","1,695.1","1,867.1",47.1,45.5,86.9,"265,323","249,458",112.7,0.7,108.5,-0.5,111.7,0.4,104.88217755,113.61336379,1.47,1.1229,1.2588,1.0138,1.2813,0.9414,1.0163,0.9944,0.9967,0.9204,1.1598
SATD200509,09/01/2005,"80,964,733","83,261,943","58,674,828","60,853,170","22,289,905","22,408,773","60,791,372","65,718,597","43,524,915","48,137,050","17,266,457","17,581,547",75.1,78.9,74.2,79.1,77.5,78.5,"6,219","6,835","50,600","55,035","56,819","61,870","62,046,798","66,728,900","3,312,249","3,302,996","1,438,698","1,427,264","1,002,951","983,414","436,175,168","467,513,031","858,809","823,095","204,899","208,721","1,422.5","1,796.9",36.7,40.5,86.5,"242,240","245,820",111.7,-0.9,110.1,1.5,111.5,-0.2,102.85837267,115.54140491,1.48,1.1312,1.2866,1.0201,1.2881,1.003,1.0453,0.933,0.9592,0.8202,1.1542
SATD200510,10/01/2005,"82,318,032","82,603,962","60,392,331","60,329,040","21,925,701","22,274,922","62,624,694","64,409,123","45,895,538","46,991,340","16,729,156","17,417,783",76.1,78,76,77.9,76.3,78.2,"6,160","6,749","53,738","54,446","59,898","61,195","63,640,895","65,260,894","3,504,372","3,294,581","1,470,099","1,389,368","1,093,139","1,003,128","432,503,304","449,747,761","858,662","811,730","210,817","212,246","1,428.2","1,696.5",44.8,42.6,86.1,"251,419","245,957",111.2,-0.4,108,-1.9,110.5,-0.9,104.10091983,116.22587093,1.49,1.1064,1.2833,0.993,1.3139,0.9649,1.0309,0.9488,0.9056,0.8615,1.1498
SATD200511,11/01/2005,"79,151,133","82,799,657","58,886,853","60,763,291","20,264,280","22,036,365","60,533,679","65,251,276","45,109,831","47,731,161","15,423,848","17,520,115",76.5,78.8,76.6,78.6,76.1,79.5,"5,941","6,817","52,766","54,629","58,707","61,447","61,518,984","66,383,366","3,494,552","3,293,721","1,392,562","1,416,982","1,000,302","1,005,199","435,866,215","449,884,645","825,130","821,802","215,522","217,075","1,663.4","1,746.3",44.9,44,88.6,"243,056","250,704",114,2.5,109.6,1.5,112.9,2.2,105.25144643,116.72158766,1.49,1.1254,1.283,1.0128,1.3166,0.9652,1.0437,0.9704,0.9322,0.8915,1.1822
SATD200512,12/01/2005,"82,918,301","83,140,450","60,889,086","60,603,891","22,029,215","22,536,559","63,220,661","65,426,332","46,190,194","47,787,452","17,030,467","17,638,880",76.2,78.7,75.9,78.9,77.3,78.3,"6,704","6,895","52,801","54,744","59,505","61,640","64,289,340","66,672,338","3,457,971","3,301,624","1,375,654","1,434,797","977,753","1,013,519","447,261,670","437,690,503","760,996","802,754","225,336","217,424","2,326.4","1,884.7",43.2,44.1,86.4,"245,787","250,380",112.6,-1.2,109.1,-0.5,111.8,-1,105.74509947,118.68332381,1.5,1.1303,1.2861,1.0255,1.3275,0.939,1.0195,0.972,1.0061,0.8933,1.1537
SATD200601,01/01/2006,"81,348,009","83,099,108","59,096,204","60,424,897","22,251,805","22,674,211","59,828,980","66,025,701","42,966,268","48,111,775","16,862,712","17,913,926",73.5,79.5,72.7,79.6,75.8,79,"6,711","6,959","48,886","55,013","55,597","61,973","61,035,027","66,947,996","2,921,183","3,239,564","1,464,556","1,493,517","991,980","1,032,884","363,830,405","442,023,288","793,138","825,798","222,123","219,479","2,165.3","1,567.6",41.1,45.2,86.5,"233,282","255,482",112.7,0.1,110.4,1.2,112.3,0.4,105.94165451,118.93832096,1.47,1.135,1.2619,1.0675,1.3529,0.9483,1.0487,0.9811,0.8368,0.9146,1.1545
SATD200602,02/01/2006,"73,757,850","83,025,456","53,733,108","60,221,061","20,024,742","22,804,395","55,491,266","66,252,195","40,927,215","48,176,779","14,564,051","18,075,415",75.2,79.8,76.2,80,72.7,79.3,"6,001","7,009","47,348","55,177","53,349","62,186","56,729,212","67,264,582","2,760,326","3,189,622","1,312,500","1,449,238","896,379","994,513","347,575,222","449,687,276","761,980","822,931","198,045","217,776","2,144.4","1,743.7",39.9,47,85.6,"220,711","250,785",111.9,-0.7,110.6,0.2,111.7,-0.5,105.98049085,118.37664192,1.48,1.1403,1.2424,1.0358,1.3026,0.9648,1.0451,0.9735,0.9308,0.9508,1.1429
SATD200603,03/01/2006,"85,480,121","83,771,504","62,257,065","60,361,464","23,223,056","23,410,040","69,483,900","66,497,896","50,693,391","47,785,442","18,790,509","18,712,454",81.3,79.4,81.4,79.2,80.9,79.9,"7,552","7,152","58,286","54,416","65,838","61,568","70,799,794","67,259,011","3,617,369","3,375,751","1,493,547","1,450,274","1,012,540","1,020,135","430,329,187","442,467,052","874,469","821,587","209,210","210,646","2,126.4","1,824.8",50,48.4,85,"256,623","250,866",112.2,0.3,110.6,0,112,0.3,106.23271131,119.31496288,1.49,1.1402,1.3149,1.0366,1.3362,0.9493,1.0434,0.9417,0.9741,0.9791,1.1352
SATD200604,04/01/2006,"82,991,119","83,876,539","59,917,615","60,504,808","23,073,504","23,371,731","67,122,793","67,153,251","48,800,883","48,425,461","18,321,910","18,727,790",80.9,80.1,81.4,80,79.4,80.1,"7,346","7,359","55,829","55,946","63,175","63,305","68,120,559","68,234,705","3,270,920","3,302,088","1,446,164","1,440,815","1,015,609","1,043,959","445,609,435","451,826,573","806,944","818,482","209,681","214,473","1,681","1,793.7",47.1,45.6,85,"250,644","250,631",111.5,-0.6,111.5,0.8,111.8,-0.2,106.5588287,117.88235294,1.48,1.1568,1.2862,1.0298,1.3674,0.9694,1.0394,0.9588,0.9575,0.9227,1.1343
SATD200605,05/01/2006,"85,233,860","83,565,429","61,284,297","60,271,978","23,949,563","23,293,451","68,435,521","66,702,307","49,302,219","48,010,094","19,133,302","18,692,214",80.3,79.8,80.4,79.7,79.9,80.2,"7,304","7,296","57,145","54,800","64,449","62,096","69,352,606","67,801,018","3,210,319","3,251,365","1,521,036","1,474,945","1,045,039","1,029,106","459,957,974","445,784,605","870,445","835,127","223,528","216,030","1,526.3","1,850.8",48.9,45.8,87.2,"263,370","250,030",113.8,2.1,111.7,0.2,113.4,1.4,106.57166626,120.75214163,1.51,1.1494,1.2665,1.0542,1.3479,0.9564,1.0606,0.9657,0.988,0.9275,1.164
SATD200606,06/01/2006,"86,336,051","83,685,649","61,692,651","60,286,000","24,643,400","23,399,649","73,147,256","66,078,079","52,200,272","47,353,784","20,946,984","18,724,295",84.7,79,84.6,78.5,85,80,"7,932","7,227","59,297","53,994","67,229","61,221","74,099,238","67,222,038","3,367,968","3,342,915","1,464,781","1,469,413","1,033,661","1,029,677","516,527,472","453,972,038","827,752","824,542","218,297","218,298","1,550.9","1,886.9",48.1,45.9,86.3,"263,782","250,453",113.2,-0.5,110.7,-0.9,112.7,-0.6,106.91526,120.53026842,1.51,1.1396,1.3021,1.0502,1.3487,0.974,1.0471,0.9759,1.0073,0.9287,1.1517
SATD200607,07/01/2006,"90,151,121","83,714,459","64,111,164","60,305,477","26,039,957","23,408,981","76,711,219","66,344,233","54,506,446","47,619,219","22,204,773","18,725,014",85.1,79.3,85,79,85.3,80,"8,669","7,209","60,839","54,566","69,508","61,774","77,798,621","67,402,124","3,201,529","3,269,689","1,428,970","1,440,711","1,041,756","1,029,361","549,393,934","451,853,349","790,273","833,346","224,843","220,743","1,758.7","1,965.6",47.7,44.9,85.4,"263,421","249,092",112,-1.1,111.3,0.5,112.1,-0.5,106.83845035,118.46573387,1.5,1.1427,1.2736,1.0297,1.3482,0.9694,1.0583,0.9868,1.0492,0.9091,1.1395
SATD200608,08/01/2006,"90,024,823","84,040,164","64,332,983","60,589,659","25,691,840","23,450,505","73,076,758","64,982,838","52,074,386","46,776,774","21,002,372","18,206,064",81.2,77.3,80.9,77.2,81.7,77.6,"8,175","7,072","58,303","53,996","66,478","61,068","74,227,051","66,210,477","3,395,702","3,363,548","1,501,964","1,432,634","1,106,273","1,041,642","530,942,270","455,956,977","840,294","827,648","228,039","221,162","1,751.7","1,923.4",45.8,44,82.7,"265,206","249,501",109.8,-2,109.7,-1.4,110,-1.9,107.29434584,120.87864078,1.5,1.1225,1.3102,1.024,1.3643,0.9782,1.0511,0.9887,1.0268,0.8899,1.1044
